ssim,psnr,mae,mse,nmse,hist_kl_div,hist_corr,contrast_original,contrast_harmonized,contrast_change,contrast_ratio,snr_original,snr_harmonized,snr_change,cnr_original,cnr_harmonized,cnr_preservation,sharpness_original,sharpness_harmonized,sharpness_change,site,epoch,ga
,6.149759922305514,0.46767742342457014,0.24267442416313514,5.939867073732097,20.783360915917253,-0.0035201998313316176,0.20212665441797745,0.014501932,0.18762472234086763,0.07174675404092797,0.40154430494313986,36.627825245749456,36.22628094080632,5.373241016834212,1.2232639706782096,0.22765849597462187,0.4237435731212305,0.06442446,0.3593191105047869,VGH_Site4_GE,200,25.0
,6.156515112891863,0.466517799607574,0.24229725203941138,6.05841627904015,20.67210681314806,-0.002727032585180122,0.1999837163249528,0.014496846,0.18548687020042295,0.07249012902666875,0.403279636653193,36.64077822650707,36.23749858985387,5.465346290127812,1.2243230620978398,0.22401564235174046,0.4136866667078558,0.064300455,0.3493862115548674,VGH_Site4_GE,200,25.0
,6.001466063027107,0.4829107957513783,0.2511038628353529,6.356006989756118,21.450994470875358,-0.005428286606110119,0.1987625037662742,0.014511892,0.18425061212555144,0.07301121004027629,0.35359839038603363,36.59299834813974,36.239399957753704,5.225294316125709,1.1911733177642287,0.2279629133632791,0.3973426671965229,0.06406291,0.3332797589047062,VGH_Site4_GE,200,25.0
,6.033257967503341,0.477536068881637,0.24927240467468498,9.04086927025372,21.08824526955003,-0.003994278125137933,0.16604734204374588,0.014425299,0.15162204291336573,0.08687461108431134,0.3591068178883551,36.80296591721637,36.443859099328016,5.932670914790741,1.1654057054981772,0.1964386227168472,0.31711225756315653,0.061479717,0.2556325400700993,VGH_Site4_GE,200,25.0
,6.024798983794257,0.4784087778857969,0.2497583988881768,7.568251467200866,21.071751943209375,-0.0033921464694082926,0.18166121231777155,0.014458877,0.1672023352832862,0.07959253411381928,0.35685644627404334,36.72164539891463,36.36478895264059,5.812838909556785,1.1755590352835015,0.2022349236839226,0.32795020886116816,0.06216377,0.26578643866234614,VGH_Site4_GE,200,25.0
,5.993734886031097,0.481785491106984,0.25155126833124036,7.597631592132408,21.293385384684836,-0.003844874102976379,0.18195922343509197,0.01446275,0.1674964730300188,0.07948346523581218,0.34618994235940515,36.710129254580615,36.36393931222121,5.893616994679761,1.170560666623771,0.19861498731497146,0.32564113680212586,0.062304482,0.26333665493815034,VGH_Site4_GE,200,25.0
,5.958714318489556,0.4855271789626291,0.2535879238815644,11.812369480869986,21.498862163916908,-0.005734781334134166,0.14651958216193642,0.014388922,0.13213066049132074,0.0982047619591566,0.33235613617808507,36.88570326582003,36.55334712964194,5.8747773394480545,1.1341936642371657,0.1930615573616122,0.2586266071587728,0.05953539,0.19909121553003056,VGH_Site4_GE,200,25.0
,6.001578786962233,0.4819936221696296,0.2510973453571476,11.264847577556644,21.48566701102315,-0.005693655316888189,0.14929948283677744,0.014393041,0.13490644192641424,0.09640381649587032,0.34951647158713417,36.8789027866995,36.52938631511236,5.8802129360743125,1.1458139966190448,0.19485926906507722,0.2805015652056375,0.060395434,0.2201061307068506,VGH_Site4_GE,200,25.0
,6.020168869544463,0.480265080117826,0.25002481410337324,11.06646399308285,21.410276075793387,-0.005079370203179461,0.15030970510850666,0.014397153,0.13591255240897654,0.09578324787015267,0.3568254333197526,36.86959158382185,36.512766150502095,5.7177080208642534,1.1479085408983227,0.20076375615926859,0.28718324761795544,0.06095713,0.22622611757325672,VGH_Site4_GE,200,25.0
,6.015061983333544,0.4813359793175074,0.25031899221260945,11.391497770151664,21.55326509931574,-0.0057531807208187164,0.14823692151665777,0.0143956505,0.1338412710404405,0.09711244241857228,0.3554070681907714,36.872569521838706,36.517162453647934,5.692044710030816,1.1465409338744774,0.20142865881564442,0.30260617610736606,0.061442077,0.24116409894748447,VGH_Site4_GE,200,25.0
,5.988752583622514,0.4821440635936546,0.25184001795247063,9.78457719364945,21.24656252017855,-0.003072026122963492,0.16043209490658936,0.014412289,0.14601980635257658,0.08983419224228371,0.3426176338096238,36.83147066247845,36.48885302866883,5.163153305794755,1.1475486139619486,0.2222573190789142,0.2721440722507245,0.060185865,0.21195820768296786,VGH_Site4_GE,200,25.0
,6.056224862061161,0.47591965019525057,0.2479576511922269,10.13784865142643,21.1725368513259,-0.004878720309989375,0.15639244395646326,0.014389554,0.14200288991781942,0.09200926051489429,0.36950888908054896,36.89155068655233,36.52204179747178,6.0738532565240915,1.1551053595811733,0.19017669820038477,0.25166569573794106,0.059385613,0.1922800831309388,VGH_Site4_GE,200,25.0
,6.076568242191329,0.4737856706044447,0.2467988750506072,8.668100250995193,21.000759568215575,-0.003820172931653794,0.1687366990488262,0.01441637,0.15432032943929147,0.08543706755216597,0.3749035881495958,36.82792819588411,36.45302460773452,5.327148584849994,1.1717851867115199,0.21996480215407166,0.29468057389596164,0.060566958,0.23411361585596263,VGH_Site4_GE,200,25.0
,6.05973634346229,0.47652991474081957,0.24775724644141786,10.293000052995936,21.19765279502031,-0.005373813728144135,0.1551465437497077,0.014398555,0.14074798847838021,0.09280615600753957,0.3712814955886238,36.8690427211208,36.49776122553217,5.312477271937768,1.1582272937869027,0.21802018762975872,0.2875281765658534,0.06078142,0.22674675728866223,VGH_Site4_GE,200,25.0
,6.0400574145586114,0.477625396880701,0.2488824415331565,8.917716578921976,21.134490736975522,-0.0037937353851023176,0.16705913126755043,0.014425767,0.15263336461323782,0.08635125587775706,0.3615710539132719,36.80170293174602,36.44013187783275,5.45324118302646,1.1637904567453208,0.2134126138109501,0.3154312872523649,0.06165112,0.25378016542738513,VGH_Site4_GE,200,25.0
,6.127756026099633,0.468193132729111,0.24390707462700695,7.183809990888308,20.681248885752122,-0.00231307221949688,0.1842615483830475,0.014451634,0.16980991424422495,0.07843000062324525,0.39225546573026204,36.74626510601846,36.3540096402882,5.78925643109309,1.1972635142697285,0.20680782177333795,0.33756124854306147,0.062382884,0.2751783642194645,VGH_Site4_GE,200,25.0
,6.129495471030636,0.46921007331372083,0.24380940403935367,5.942270278049368,20.935287040114403,-0.00411654640022026,0.2025578006522958,0.014499282,0.18805851818791078,0.07158095961687715,0.3953441843822416,36.6331702809335,36.23782609655126,5.715727542290759,1.2197795061343504,0.21340756622409077,0.3726995246131449,0.0634638,0.3092357249577074,VGH_Site4_GE,200,25.0
,6.141482263537611,0.4674852974704332,0.24313740302667552,6.225424402487483,20.81241357606979,-0.004520837087777998,0.19762475720156222,0.014484764,0.18313999312479287,0.07329427521600061,0.39809812193534533,36.668472907347756,36.27037478541241,6.053134282527077,1.2152477194631977,0.20076338318868736,0.3689576902024368,0.06318063,0.305777057313166,VGH_Site4_GE,200,25.0
,5.953757489043072,0.4856959996551262,0.25387752224145216,9.386317108953842,21.387016351808782,-0.004539934096824931,0.1644615708379826,0.014423924,0.15003764727104515,0.0877039092865525,0.32924466831397003,36.800797856244834,36.471553187930866,5.261254308069567,1.1446499119694167,0.2175621710659685,0.2815821994732972,0.060465164,0.22111703499070368,VGH_Site4_GE,200,25.0
,6.001400288270668,0.481565352029204,0.25110766588171407,7.551162939497213,21.256109740219756,-0.004371499625480314,0.1823572353843283,0.014467759,0.16788947632644885,0.07933745120676626,0.34895563063316826,36.69840919072796,36.34945356009479,5.141167056599636,1.1721901805373,0.22800079541328458,0.35493026825159857,0.06277704,0.29215322586268255,VGH_Site4_GE,200,25.0
,6.020709894495154,0.47891811812745705,0.24999366905247852,8.837145635614428,21.039890181899743,-0.0032065591705372877,0.16819319573708671,0.014431882,0.15376131401874918,0.08580537873151017,0.35439756092323177,36.78551462857266,36.43111706764943,5.16893145672762,1.1615407018230486,0.22471582556276457,0.3311693590569575,0.061933752,0.269235606907614,VGH_Site4_GE,200,25.0
,6.015007325644803,0.4797809897946736,0.25032214259656055,9.099891140680532,21.10553493393258,-0.0033441816141659714,0.16585610277317964,0.014432302,0.15142380102836095,0.08701700228894135,0.35233254920057694,36.78379152110513,36.431458971904554,4.996341303513565,1.1620557567669854,0.23258133979437762,0.33799295911418126,0.062498312,0.27549464667068646,VGH_Site4_GE,200,25.0
,5.921280066532262,0.48773577172669474,0.2557831864536702,10.123116502748985,21.386755432733995,-0.00401702038039406,0.15895668358659168,0.014417743,0.14453894027625938,0.09070233523999562,0.3163154498154259,36.812996730265596,36.49668128045017,6.369963646296894,1.1360644057501592,0.17834707810728664,0.24771825113104443,0.05992719,0.18779105954574207,VGH_Site4_GE,200,25.0
,5.946752457222065,0.48576959134345976,0.2542873490375771,10.75796753443825,21.394141054219702,-0.004290835502001304,0.1537436440690895,0.0144062685,0.13933737558419904,0.09370317475618575,0.32642230155313595,36.842488489872494,36.51606618831936,6.110528111181007,1.1368068548690011,0.18604068786271877,0.25390666641248755,0.059969302,0.19393736414565138,VGH_Site4_GE,200,25.0
,5.975421749827494,0.4837492797078971,0.252614238077804,12.029955408974516,21.46240984607263,-0.005296395033108443,0.1449094807704311,0.01438713,0.13052235096444897,0.09928355782282426,0.33983955175121494,36.890827535319836,36.55098798356862,5.922681731935671,1.1351986531922607,0.1916697034646422,0.24700105938404673,0.059811287,0.18718977275580043,VGH_Site4_GE,200,25.0
,6.0043670222953285,0.48174272490614645,0.250936188855196,11.870241353071899,21.518274533477978,-0.005936775347761883,0.14539576989873138,0.014385192,0.13101057817502704,0.09893816542490896,0.35190004026229027,36.89753385804457,36.545633817782274,5.881374075634683,1.1403592685226076,0.19389334055589952,0.2534702955112521,0.05990449,0.19356580584502858,VGH_Site4_GE,200,25.0
